sensor_id,temperature,humidity,gas_resistance,label
3,35.397709,26.935635,2106454.0,toro
5,35.856911,26.278114,2989781.0,toro
7,35.638165,26.953506,1567247.0,toro
1,35.433922,26.928108,1752299.5,toro
2,35.387264,27.365025,2299831.5,toro
4,36.091576,26.238291,2309557.25,toro
6,35.654808,26.571278,1909112.125,toro
0,35.29068,27.434286,1979700.375,toro
3,35.537498,26.808344,2066599.375,toro
5,36.003746,26.129871,2900849.75,toro
7,35.781124,26.82777,1537249.0,toro
1,35.919926,26.775103,229802.515625,toro
2,35.893471,27.292553,318012.4375,toro
4,36.600258,26.207829,307692.3125,toro
6,36.171326,26.403406,280164.15625,toro
1,36.171562,26.613686,253339.9375,toro
0,35.75087,27.296244,283656.5,toro
3,36.036758,26.699732,273212.375,toro
5,36.486549,26.019991,334203.65625,toro
7,36.297798,26.700033,225998.671875,toro
2,36.135353,27.038832,355062.40625,toro
4,36.87455,26.052893,337508.25,toro
6,36.433327,26.247816,310773.90625,toro
1,36.314651,26.415785,274973.15625,toro
0,35.977234,27.166105,314206.8125,toro
3,36.30386,26.521875,299590.40625,toro
5,36.74786,25.858957,362991.84375,toro
7,36.551121,26.539423,252030.515625,toro
2,36.297436,26.849806,389131.6875,toro
4,37.041618,25.83392,360690.375,toro
6,36.59552,26.034374,336842.09375,toro
1,36.420734,26.198496,289429.0625,toro
0,36.109074,27.028065,338848.4375,toro
3,36.46862,26.330116,320100.03125,toro
5,36.919579,25.674177,394301.125,toro
7,36.726692,26.328466,274973.15625,toro
1,35.979134,26.063498,41996796.0,toro
2,36.41713,26.63553,416429.4375,toro
4,37.171288,25.650816,390914.28125,toro
6,36.727768,25.851812,358041.96875,toro
2,35.945835,26.503794,52313708.0,toro
4,36.724937,25.499027,46661444.0,toro
0,36.213551,26.722414,359929.6875,toro
6,36.278618,25.72736,35424864.0,toro
3,36.600922,26.124762,339522.53125,toro
5,37.044014,25.463694,414658.84375,toro
7,36.84708,26.124149,292655.03125,toro
0,35.778233,26.614832,49808856.0,toro
3,36.171558,25.923895,50008392.0,toro
5,36.633381,25.331898,83193904.0,toro
7,36.400631,26.000067,30804230.0,toro
1,35.058937,25.791861,39815308.0,toro
2,34.988289,26.197001,49752136.0,toro
4,35.747471,25.206783,44703956.0,toro
6,35.355381,25.444771,34044676.0,toro
3,35.212982,25.697966,46962380.0,toro
0,34.912579,26.384632,46761328.0,toro
5,35.655331,25.177757,79558120.0,toro
7,35.490185,25.735325,29296380.0,toro
1,34.972591,25.856155,36612292.0,toro
2,34.903507,26.271627,45542740.0,toro
4,35.627785,25.301756,42652784.0,toro
6,35.325439,25.508266,31675206.0,toro
0,34.875267,26.414482,42988520.0,toro
3,35.058212,25.757208,43329588.0,toro
1,35.668289,25.933981,2435196.25,toro
5,35.533386,25.118876,72979952.0,toro
7,35.432499,25.757994,26897600.0,toro
2,35.631638,26.341789,3208145.75,toro
4,36.335945,25.374325,3193139.75,toro
6,36.016621,25.563253,2642580.75,toro
0,35.584206,26.483435,2735225.5,toro
3,35.754677,25.801954,2774128.0,toro
7,36.134773,25.836246,2151260.5,toro
1,35.907589,25.892891,2341240.25,toro
5,36.250122,25.191683,3930902.0,toro
2,35.905937,26.304295,3145325.5,toro
4,36.615223,25.319395,3100681.25,toro
6,36.278618,25.518147,2585042.5,toro
0,35.827984,26.415531,2647705.25,toro
3,36.026772,25.790707,2686782.5,toro
5,36.528854,25.142321,3799629.0,toro
7,36.388092,25.73633,2071302.125,toro
1,36.033409,25.804216,2276820.5,toro
2,36.025631,26.199705,3052161.0,toro
4,36.75985,25.259268,3067590.25,toro
6,36.403385,25.412586,2509035.25,toro
0,35.927483,26.324818,2589946.25,toro
3,36.161572,25.707708,2609748.25,toro
5,36.668221,25.131353,3704273.0,toro
7,36.516006,25.686464,2029732.375,toro
1,36.50708,25.732536,270613.09375,toro
2,36.524357,26.142345,387805.34375,toro
4,37.263546,25.183531,359929.6875,toro
6,36.914913,25.315783,334203.65625,toro
1,36.75132,25.57649,292154.0625,toro
0,36.385189,26.246918,335517.6875,toro
3,36.640862,25.646822,318308.96875,toro
5,37.138588,24.99822,388246.4375,toro
7,37.015125,25.578903,270827.8125,toro
2,36.763748,26.009344,419242.59375,toro
4,37.525372,25.050001,394073.5,toro
6,37.156956,25.175507,364153.625,toro
1,36.899342,25.407314,312767.25,toro
0,36.59663,26.104916,365322.875,toro
3,36.89299,25.52351,342589.5,toro
5,37.40239,24.804878,415668.75,toro
7,37.268448,25.577377,295185.9375,toro
2,36.905888,25.835821,446966.375,toro
4,37.69244,24.859459,419500.21875,toro
6,37.309166,24.846951,395672.34375,toro
1,36.995556,25.256035,328099.96875,toro
0,36.716034,25.944504,395901.8125,toro
3,37.057747,25.360113,362606.21875,toro
5,37.559177,24.690979,438074.875,toro
7,37.433987,25.262594,316831.6875,toro
1,36.536686,25.126684,53762100.0,toro
2,37.013115,25.659597,469079.25,toro
4,37.812134,24.69833,438356.15625,toro
2,36.541813,25.589167,65291160.0,toro
6,37.418961,24.80069,415922.0,toro
4,37.375755,24.516045,60083428.0,toro
0,36.805584,25.781786,416175.5625,toro
3,37.172581,25.187334,386926.125,toro
5,37.681126,24.52507,454102.0,toro
7,37.549362,25.080683,332251.78125,toro
6,36.952343,24.660116,45542740.0,toro
0,36.362801,25.729681,62713876.0,toro
3,36.73822,25.059427,60836388.0,toro
5,37.253067,24.387917,100515336.0,toro
7,37.080338,24.94556,38928424.0,toro
1,35.614014,24.912479,50325208.0,toro
2,35.551842,25.288473,61957928.0,toro
4,36.365868,24.301344,57062256.0,toro
6,36.009132,24.428751,43073284.0,toro
0,35.464806,25.417725,58869076.0,toro
